brand,date,spend,transactions,avg_ticket_size,spend_ly,spend_yoy_pct
WENDY'S,2022-10-10,1944815.29,152188.85,12.778960416613963,1836940.97,5.87
WENDY'S,2022-10-11,1914936.55,155123.21,12.344616579298483,1789584.88,7.0
WENDY'S,2022-10-12,2003807.82,159455.45,12.566568405156424,1776108.7,12.82
WENDY'S,2022-10-13,2137290.23,166432.45,12.841787944598543,1848777.04,15.61
WENDY'S,2022-10-14,2452918.08,184099.94,13.323839649268761,2010950.08,21.98
WENDY'S,2022-10-15,2194615.3,151467.86,14.488983339435839,2306749.6,-4.86
WENDY'S,2022-10-16,2034730.19,137029.64,14.848832632122509,2067791.16,-1.6
WENDY'S,2022-10-17,1884574.97,150891.05,12.48964050551706,1938581.72,-2.79
WENDY'S,2022-10-18,1923953.26,155780.99,12.35037253261775,1803700.76,6.67
WENDY'S,2022-10-19,2015675.54,160812.1,12.53435245233412,1847980.68,9.07
WENDY'S,2022-10-20,2157720.66,169375.23,12.739292870628132,1931309.92,11.72
WENDY'S,2022-10-21,2438067.41,182713.45,13.343666872909466,2038371.44,19.61
WENDY'S,2022-10-22,2197813.59,150461.19,14.60717936632031,2301535.95,-4.51
WENDY'S,2022-10-23,2038755.63,138143.09,14.75828888726899,2062429.3,-1.15
WENDY'S,2022-10-24,1874960.79,150740.44,12.438339638653039,1917447.5,-2.22
WENDY'S,2022-10-25,1931167.65,156591.5,12.332519006459481,1809895.71,6.7
WENDY'S,2022-10-26,2048868.94,163899.19,12.500787465758677,1828238.28,12.07
WENDY'S,2022-10-27,2213373.01,175138.43,12.63784887188951,1949553.19,13.53
WENDY'S,2022-10-28,2492581.72,187794.76,13.272903461204136,2082543.96,19.69
WENDY'S,2022-10-29,2241562.4,154118.08,14.544447997275856,2349081.7,-4.58
WENDY'S,2022-10-30,2050292.45,139053.4,14.744640907737603,2156767.95,-4.94
WENDY'S,2022-10-31,1999672.47,154751.38,12.921839339978744,1990854.73,0.44
WENDY'S,2022-11-01,1947469.08,156373.25,12.453978413827173,1833948.72,6.19
WENDY'S,2022-11-02,1991238.56,159655.33,12.47210825971172,1898549.57,4.88
WENDY'S,2022-11-03,2143677.57,169144.41,12.673653063674998,1967367.27,8.96
WENDY'S,2022-11-04,2384803.94,180857.6,13.186086401677342,2026452.8,17.68
WENDY'S,2022-11-05,2117254.73,147235.8,14.380026664710622,2312097.91,-8.43
WENDY'S,2022-11-06,1988392.08,136874.99,14.527066485995727,2062359.86,-3.59
WENDY'S,2022-11-07,1857661.29,152015.71,12.22019283401696,1953034.85,-4.88
WENDY'S,2022-11-08,2008405.93,159698.94,12.576200756247975,1799717.6,11.6
WENDY'S,2022-11-09,2006378.5,160341.54,12.513154732080032,1873778.36,7.08
WENDY'S,2022-11-10,2169458.08,168829.78,12.8499727950839,1980374.14,9.55
WENDY'S,2022-11-11,2324560.99,173001.51,13.436651448880419,2114523.12,9.93
WENDY'S,2022-11-12,2080917.7,144808.93,14.370092369303467,2263703.12,-8.07
WENDY'S,2022-11-13,1946921.04,133578.96,14.57505762883616,2097802.06,-7.19
WENDY'S,2022-11-14,1853535.5,150434.34,12.321225991352772,1935920.47,-4.26
WENDY'S,2022-11-15,1982391.69,157877.39,12.556526871897235,1860624.55,6.54
WENDY'S,2022-11-16,2167376.99,169242.07,12.80637249355317,1923998.18,12.65
WENDY'S,2022-11-17,2283280.64,174488.34,13.085577179541053,1987875.02,14.86
WENDY'S,2022-11-18,2536833.78,185952.29,13.642390636867122,2050210.52,23.74
WENDY'S,2022-11-19,2302663.85,154066.27,14.9459310594071,2355762.61,-2.25
WENDY'S,2022-11-20,2083104.59,138515.29,15.03880611302911,2119325.56,-1.71
WENDY'S,2022-11-21,2119290.08,161566.91,13.117104733883938,1936815.31,9.42
WENDY'S,2022-11-22,2322354.42,172838.22,13.436579131629566,1954901.38,18.8
WENDY'S,2022-11-23,2600068.03,179533.98,14.482317107881192,2112847.62,23.06
WENDY'S,2022-11-24,132076.89,8852.77,14.919272724808168,2333272.68,-94.34
WENDY'S,2022-11-25,1880294.16,127478.62,14.74987852865053,94551.04,1888.66
WENDY'S,2022-11-26,2074875.54,137133.04,15.130383895813875,1726594.24,20.17
WENDY'S,2022-11-27,2158500.74,140898.87,15.319503555990195,1875205.97,15.11
WENDY'S,2022-11-28,2002282.04,157965.72,12.67542122430107,1965697.98,1.86
WENDY'S,2022-11-29,2041851.7,160478.27,12.723540078042966,1864010.62,9.54
WENDY'S,2022-11-30,2165635.99,168158.35,12.878551615188899,1913025.17,13.2
WENDY'S,2022-12-01,2294912.84,176245.18,13.021138166728871,1996729.37,14.93
WENDY'S,2022-12-02,2520068.35,186630.44,13.502986704634035,2017218.89,24.93
WENDY'S,2022-12-03,2300672.25,155137.33,14.829907476169664,2300981.31,-0.01
WENDY'S,2022-12-04,2090188.97,140035.85,14.926099066774686,2101746.28,-0.55
WENDY'S,2022-12-05,1975870.83,155733.34,12.687526190602476,1935895.31,2.06
WENDY'S,2022-12-06,2063087.68,161759.28,12.754060725295018,1822784.03,13.18
WENDY'S,2022-12-07,2155198.83,168023.02,12.826806886342123,1918948.29,12.31
WENDY'S,2022-12-08,2269261.23,173361.4,13.089772175351607,1964009.44,15.54
WENDY'S,2022-12-09,2513494.64,184894.12,13.594237826492266,2049394.24,22.65
WENDY'S,2022-12-10,2299740.02,155159.79,14.821752594534962,2262468.17,1.65
WENDY'S,2022-12-11,2055184.96,136475.7,15.058980902827388,2080430.93,-1.21
WENDY'S,2022-12-12,1990236.18,156284.76,12.734678544472281,1946745.28,2.23
WENDY'S,2022-12-13,2092580.75,163825.18,12.773254697476908,1866773.32,12.1
WENDY'S,2022-12-14,2204980.76,168861.77,13.057903870129987,1920109.78,14.84
WENDY'S,2022-12-15,2265462.25,170691.84,13.27223521639933,2103208.12,7.71
WENDY'S,2022-12-16,2531084.78,183057.1,13.826750123322174,2141378.5,18.2
WENDY'S,2022-12-17,2319480.29,154340.88,15.028295095894231,2334123.23,-0.63
WENDY'S,2022-12-18,2163672.17,140883.3,15.357903811168535,2114437.87,2.33
WENDY'S,2022-12-19,2161340.59,162572.23,13.294648108105546,2003900.04,7.86
WENDY'S,2022-12-20,2207434.98,165082.01,13.37174765439311,2039743.94,8.22
WENDY'S,2022-12-21,2319996.51,168855.89,13.73950597755281,2068590.18,12.15
WENDY'S,2022-12-22,2268211.86,159543.93,14.216848362704868,2168690.81,4.59
WENDY'S,2022-12-23,2136429.26,138995.39,15.370504446226594,2266609.72,-5.74
WENDY'S,2022-12-24,1313693.24,84596.22,15.528982737053736,1408213.51,-6.71
WENDY'S,2022-12-25,79711.46,4475.5,17.810626745615018,51559.62,54.6
WENDY'S,2022-12-26,1809936.13,115491.45,15.671602789643735,1697288.41,6.64
WENDY'S,2022-12-27,1990319.92,140316.48,14.184505768673786,1807797.82,10.1
WENDY'S,2022-12-28,2043083.74,145484.35,14.043323147816242,1797846.06,13.64
WENDY'S,2022-12-29,2198209.91,153954.62,14.278297786711436,1871762.55,17.44
WENDY'S,2022-12-30,2317730.54,158273.46,14.643835675292625,1993635.48,16.26
WENDY'S,2022-12-31,1675084.27,112421.99,14.899969925812556,1641908.01,2.02
WENDY'S,2023-01-01,1620061.55,100641.44,16.09736059023003,1351901.77,19.84
WENDY'S,2023-01-02,1799797.04,122838.3,14.651757961482698,1667447.55,7.94
WENDY'S,2023-01-03,1786387.51,137058.41,13.033767938793394,1654052.86,8.0
WENDY'S,2023-01-04,1829597.66,140598.64,13.012911504691651,1698530.13,7.72
WENDY'S,2023-01-05,1969298.35,150151.25,13.11543094046836,1711382.16,15.07
WENDY'S,2023-01-06,2208103.45,162477.72,13.590192242973377,1711126.57,29.04
WENDY'S,2023-01-07,1980005.97,133851.71,14.792533991534363,1916712.05,3.3
WENDY'S,2023-01-08,1811247.81,119514.97,15.154986944313336,1816684.22,-0.3
WENDY'S,2023-01-09,1721333.19,136624.2,12.59903582235065,1618594.88,6.35
WENDY'S,2023-01-10,1773766.52,140764.88,12.600916649095996,1647380.17,7.67
WENDY'S,2023-01-11,1871411.92,147277.77,12.706682889074163,1671212.86,11.98
WENDY'S,2023-01-12,2021569.39,153914.1,13.134400227139682,1761540.26,14.76
WENDY'S,2023-01-13,2286145.34,169644.2,13.476118487988389,1854780.47,23.26
WENDY'S,2023-01-14,1946736.04,133153.06,14.620287659930609,2101972.53,-7.39
WENDY'S,2023-01-15,1819701.68,121741.12,14.947305232611628,1766023.61,3.04
WENDY'S,2023-01-16,1842896.97,135568.36,13.593857519556924,1416157.39,30.13
WENDY'S,2023-01-17,1761168.22,140299.14,12.552950930419101,1611562.79,9.28
WENDY'S,2023-01-18,1823008.06,143489.41,12.704826509496415,1664759.68,9.51
WENDY'S,2023-01-19,1958151.07,151832.78,12.896760962948845,1722972.36,13.65
WENDY'S,2023-01-20,2232162.7,166787.47,13.383275734082423,1804092.48,23.73
WENDY'S,2023-01-21,1956553.74,133835.83,14.619057841237284,2034948.32,-3.85
WENDY'S,2023-01-22,1754617.88,117338.06,14.95352726983896,1790593.08,-2.01
WENDY'S,2023-01-23,1715020.27,136195.34,12.592356463884888,1640072.55,4.57
WENDY'S,2023-01-24,1809742.94,143967.69,12.570479806962242,1637112.05,10.54
WENDY'S,2023-01-25,1868973.15,145604.64,12.83594499461006,1716264.25,8.9
WENDY'S,2023-01-26,2075404.59,160875.45,12.900691746316793,1788229.75,16.06
WENDY'S,2023-01-27,2275830.54,169031.35,13.463955295866713,1900510.39,19.75
WENDY'S,2023-01-28,2065171.37,140669.16,14.681052833471103,2088421.96,-1.11
WENDY'S,2023-01-29,1777534.81,119455.84,14.880267134700155,1693900.98,4.94
WENDY'S,2023-01-30,1751017.98,138252.45,12.665366725869957,1694171.61,3.36
WENDY'S,2023-01-31,1766319.61,138744.45,12.730740653049546,1699635.1,3.92
WENDY'S,2023-02-01,1915003.99,147549.16,12.978752234170631,1761176.67,8.73
WENDY'S,2023-02-02,2086961.52,159038.39,13.122375798698666,1736551.17,20.18
WENDY'S,2023-02-03,2300270.37,170654.53,13.479105242620868,1694638.41,35.74
WENDY'S,2023-02-04,2038074.81,139927.0,14.565271963237974,1973195.72,3.29
WENDY'S,2023-02-05,1912934.14,129401.56,14.782929510277928,1899492.76,0.71
WENDY'S,2023-02-06,1807888.51,144614.53,12.501430596220173,1761145.54,2.65
WENDY'S,2023-02-07,1860972.92,149525.95,12.445819070201525,1693304.35,9.9
WENDY'S,2023-02-08,1988760.62,158944.54,12.512292778348977,1746849.49,13.85
WENDY'S,2023-02-09,2100601.52,164479.22,12.771227392736906,1830378.26,14.76
WENDY'S,2023-02-10,2377992.63,180559.71,13.17011768572291,1936132.16,22.82
WENDY'S,2023-02-11,2130332.07,147183.66,14.473971295454943,2178665.61,-2.22
WENDY'S,2023-02-12,1614161.66,112806.24,14.3091522242032,1993795.27,-19.04
WENDY'S,2023-02-13,1804739.82,145252.16,12.424874232507111,1511302.66,19.42
WENDY'S,2023-02-14,1772971.58,143014.67,12.397130867763426,1585573.35,11.82
WENDY'S,2023-02-15,1962343.32,156341.85,12.55161890434327,1709149.67,14.81
WENDY'S,2023-02-16,2136957.78,165437.49,12.917010406770556,1869572.37,14.3
WENDY'S,2023-02-17,2418611.24,179559.37,13.46970219376466,1923958.13,25.71
WENDY'S,2023-02-18,2151915.91,147035.88,14.635311530763785,2219695.51,-3.05
WENDY'S,2023-02-19,2035633.81,136697.9,14.891478288986152,1981580.32,2.73
WENDY'S,2023-02-20,2012946.24,151381.8,13.297148270135512,1852908.88,8.64
WENDY'S,2023-02-21,1911512.62,152022.61,12.57387055780716,1882301.44,1.55
WENDY'S,2023-02-22,1930455.29,150647.29,12.814404361339657,1789074.12,7.9
WENDY'S,2023-02-23,2144451.5,164577.73,13.03002234871024,1853040.88,15.73
WENDY'S,2023-02-24,2315532.52,172581.42,13.417044082729182,1959319.03,18.18
WENDY'S,2023-02-25,2144708.01,147158.26,14.574159887457215,2155481.11,-0.5
WENDY'S,2023-02-26,1993702.61,134693.05,14.801822439984841,2049322.44,-2.71
WENDY'S,2023-02-27,1877418.95,149923.23,12.522535366934129,1898055.25,-1.09
WENDY'S,2023-02-28,1968738.0,155750.08,12.640365899009492,1810783.43,8.72
WENDY'S,2023-03-01,2072180.47,163014.12,12.711662462122913,1872818.26,10.65
WENDY'S,2023-03-02,2175959.97,169421.42,12.84347616729927,1885238.04,15.42
WENDY'S,2023-03-03,2336933.38,175298.75,13.331146856437938,2023941.25,15.46
WENDY'S,2023-03-04,2200354.42,151086.55,14.563536065917186,2225418.5,-1.13
WENDY'S,2023-03-05,2071015.26,139851.29,14.808696151462026,2071932.54,-0.04
WENDY'S,2023-03-06,1911466.3,151137.65,12.647188175811918,1891258.55,1.07
WENDY'S,2023-03-07,1972709.51,157352.36,12.536891788594719,1776033.1,11.07
WENDY'S,2023-03-08,2053195.86,161807.58,12.68912037371797,1806154.26,13.68
WENDY'S,2023-03-09,2199004.93,170931.8,12.864808830188416,1863580.33,18.0
WENDY'S,2023-03-10,2335395.86,176366.87,13.241692501545216,1974490.22,18.28
WENDY'S,2023-03-11,2170456.92,149783.29,14.490647922074617,2197346.92,-1.22
WENDY'S,2023-03-12,1982818.64,132763.87,14.934926497698507,1838013.92,7.88
WENDY'S,2023-03-13,1931182.65,152168.17,12.691107805265712,1870572.87,3.24
WENDY'S,2023-03-14,1900646.27,147417.49,12.892949608625138,1792497.47,6.03
WENDY'S,2023-03-15,2100726.94,162622.06,12.917847308046644,1867484.49,12.49
WENDY'S,2023-03-16,2220658.63,169021.14,13.138348433811295,1974214.93,12.48
WENDY'S,2023-03-17,2311916.8,171169.93,13.506559242035094,1990722.07,16.13
WENDY'S,2023-03-18,2213863.36,149148.26,14.84337370077264,2244506.79,-1.37
WENDY'S,2023-03-19,2009170.66,135608.09,14.816008838410747,2059609.84,-2.45
WENDY'S,2023-03-20,1904438.92,151077.72,12.605690104404541,1955971.5,-2.63
WENDY'S,2023-03-21,1955774.54,154373.11,12.66913998169759,1805853.42,8.3
WENDY'S,2023-03-22,2069405.92,162672.24,12.721321843235208,1843883.7,12.23
WENDY'S,2023-03-23,2210190.49,170354.66,12.974053600881833,1891759.31,16.83
WENDY'S,2023-03-24,2388719.76,177118.28,13.486579476720301,2018044.0,18.37
WENDY'S,2023-03-25,2145725.31,145613.29,14.735779337174511,2257353.61,-4.95
WENDY'S,2023-03-26,2079943.28,138880.27,14.976520998987114,2115742.89,-1.69
WENDY'S,2023-03-27,1927231.91,153081.71,12.589563508272803,1939430.76,-0.63
WENDY'S,2023-03-28,1990113.95,157239.27,12.656596217980407,1806123.35,10.19
WENDY'S,2023-03-29,2137551.69,166163.46,12.86415009653747,1855022.99,15.23
WENDY'S,2023-03-30,2292470.98,174990.15,13.100571546455615,1920949.0,19.34
WENDY'S,2023-03-31,2479321.98,181604.64,13.652305249469396,2047918.16,21.07
WENDY'S,2023-04-01,2271701.49,151702.32,14.974731368643539,2262618.94,0.4
WENDY'S,2023-04-02,2179841.25,143935.0,15.14462257268906,2087823.01,4.41
WENDY'S,2023-04-03,1979431.83,154967.76,12.773184757913517,1935728.83,2.26
WENDY'S,2023-04-04,2052671.45,160491.42,12.789913940570779,1815946.77,13.04
WENDY'S,2023-04-05,2175065.26,167801.93,12.96209918443727,1845826.26,17.84
WENDY'S,2023-04-06,2366152.14,177266.49,13.347994536361611,1930833.25,22.55
WENDY'S,2023-04-07,2419442.82,170923.3,14.155137538299343,2023137.34,19.59
WENDY'S,2023-04-08,2151945.34,144439.34,14.89860961701985,2245966.85,-4.19
WENDY'S,2023-04-09,1555352.06,101780.54,15.281428650309776,2096052.54,-25.8
WENDY'S,2023-04-10,2008691.34,153439.86,13.091066037208325,1941762.9,3.45
WENDY'S,2023-04-11,2066232.66,159384.69,12.963808882772868,1820576.52,13.49
WENDY'S,2023-04-12,2134285.57,164096.92,13.006250025899327,1890477.32,12.9
WENDY'S,2023-04-13,2290194.44,172603.04,13.268563751831948,1981303.17,15.59
WENDY'S,2023-04-14,2485132.66,180923.74,13.735801946168039,2174665.39,14.28
WENDY'S,2023-04-15,2277132.26,152369.06,14.944846808138081,2307198.27,-1.3
WENDY'S,2023-04-16,2113812.43,139217.43,15.183532909636389,2040561.85,3.59
WENDY'S,2023-04-17,1935077.06,151702.7,12.755719311521812,1440233.95,34.36
WENDY'S,2023-04-18,2018265.65,159111.44,12.684604262270518,1850031.05,9.09
WENDY'S,2023-04-19,2109457.41,164704.27,12.807545366006602,1892306.46,11.48
WENDY'S,2023-04-20,2308838.82,175943.08,13.122646369496316,1972287.56,17.06
WENDY'S,2023-04-21,2470102.42,182892.86,13.505734559566733,2092258.09,18.06
WENDY'S,2023-04-22,2185411.01,149159.68,14.651486313191338,2346662.85,-6.87
WENDY'S,2023-04-23,2049742.67,137308.55,14.928004628990694,2141613.61,-4.29
WENDY'S,2023-04-24,1931275.32,152271.77,12.68308183453834,2036383.5,-5.16
WENDY'S,2023-04-25,2001149.63,159217.69,12.56863876118288,1836433.11,8.97
WENDY'S,2023-04-26,2090985.38,163107.78,12.819654464060513,1886923.14,10.81
WENDY'S,2023-04-27,2260200.8,172823.66,13.07807507374858,1987070.65,13.75
WENDY'S,2023-04-28,2449956.02,180829.5,13.548431091165988,2115630.62,15.8
WENDY'S,2023-04-29,2238129.21,151347.54,14.788011817040434,2379409.54,-5.94
WENDY'S,2023-04-30,2081156.22,138339.75,15.043804980130439,2091728.86,-0.51
WENDY'S,2023-05-01,1950290.62,153201.19,12.73025764356008,2003452.49,-2.65
WENDY'S,2023-05-02,2009188.01,158000.18,12.716365323128114,1892136.22,6.19
WENDY'S,2023-05-03,2132589.93,165286.7,12.902368611630578,1945129.78,9.64
WENDY'S,2023-05-04,2297362.59,175907.67,13.060047864882751,2033335.33,12.98
WENDY'S,2023-05-05,2397258.49,177022.03,13.542147776748466,2036943.59,17.69
WENDY'S,2023-05-06,2251403.77,152693.17,14.74462656057242,2313804.92,-2.7
WENDY'S,2023-05-07,2135980.14,141367.32,15.109433637137636,2126469.84,0.45
WENDY'S,2023-05-08,1960514.9,153298.93,12.788836164740355,1713303.7,14.43
WENDY'S,2023-05-09,2037453.55,159435.57,12.779165590213024,1856572.78,9.74
WENDY'S,2023-05-10,2184195.36,167513.65,13.038909724670198,1920243.7,13.75
WENDY'S,2023-05-11,2346389.42,177381.99,13.227889821283435,2008398.23,16.83
WENDY'S,2023-05-12,2551229.87,186171.06,13.703686652479714,2115501.67,20.6
WENDY'S,2023-05-13,2277414.95,153117.18,14.87367354858547,2358095.8,-3.42
WENDY'S,2023-05-14,1859772.19,123569.87,15.050369398300735,2161114.04,-13.94
WENDY'S,2023-05-15,1984705.3,153981.59,12.88923760301475,2026394.27,-2.06
WENDY'S,2023-05-16,2073968.09,161106.78,12.873251454718417,1857767.22,11.64
WENDY'S,2023-05-17,2171382.25,167203.85,12.986436915178688,1961350.83,10.71
WENDY'S,2023-05-18,2314604.63,175723.05,13.171889686640426,2002277.53,15.6
WENDY'S,2023-05-19,2548479.9,184743.53,13.794690942627327,2080785.55,22.48
WENDY'S,2023-05-20,2279554.84,152972.98,14.901682898509264,2328952.34,-2.12
WENDY'S,2023-05-21,2208909.4,144241.51,15.313964752587516,2100989.0,5.14
WENDY'S,2023-05-22,2038180.47,157812.12,12.915234077078491,1988569.35,2.49
WENDY'S,2023-05-23,2127390.02,164459.44,12.935651611120651,1891931.79,12.45
WENDY'S,2023-05-24,2258101.38,171649.46,13.155307217395267,1919402.11,17.65
WENDY'S,2023-05-25,2499507.16,184584.75,13.541244116862309,2033025.8,22.95
WENDY'S,2023-05-26,2624192.85,188690.67,13.907379999233665,2157336.15,21.64
WENDY'S,2023-05-27,2201739.48,148686.65,14.80791637984984,2366996.17,-6.98
WENDY'S,2023-05-28,2101318.39,139461.25,15.067399654025762,2026098.91,3.71
WENDY'S,2023-05-29,1915813.32,130068.21,14.729297189528479,1877106.22,2.06
WENDY'S,2023-05-30,2034622.56,158743.8,12.81702063324678,1800425.31,13.01
WENDY'S,2023-05-31,2216373.02,170016.15,13.036249909199803,1892399.27,17.12
WENDY'S,2023-06-01,2368757.49,177457.9,13.348278605798898,2017916.01,17.39
WENDY'S,2023-06-02,2513192.5,182519.06,13.769479746389226,2089403.93,20.28
WENDY'S,2023-06-03,2247717.21,152734.24,14.716524664017708,2349735.01,-4.34
WENDY'S,2023-06-04,2157531.88,142100.75,15.18311395260053,2080193.35,3.72
WENDY'S,2023-06-05,2077770.26,158772.14,13.086491496556008,1994694.99,4.16
WENDY'S,2023-06-06,2113504.28,161608.78,13.077905049465752,1916940.86,10.25
WENDY'S,2023-06-07,2184912.91,166071.72,13.156441746975343,2013010.25,8.54
WENDY'S,2023-06-08,2368408.08,175952.05,13.46053132089112,2089774.07,13.33
WENDY'S,2023-06-09,2556714.45,182721.16,13.99243771219491,2218396.03,15.25
WENDY'S,2023-06-10,2252868.6,151612.19,14.859415987593083,2486262.96,-9.39
WENDY'S,2023-06-11,2128933.31,139519.09,15.259082538454058,2165600.29,-1.69
WENDY'S,2023-06-12,2042689.57,154409.52,13.229039051478175,2046413.23,-0.18
WENDY'S,2023-06-13,2117737.21,160727.63,13.175937516156992,2003583.85,5.7
WENDY'S,2023-06-14,2201054.11,164566.76,13.374840156055814,2059517.55,6.87
WENDY'S,2023-06-15,2400526.43,176227.59,13.621740103238093,2171703.47,10.54
WENDY'S,2023-06-16,2565506.08,181465.51,14.137706278179252,2235669.6,14.75
WENDY'S,2023-06-17,2224257.82,147892.55,15.039688070832506,2487762.07,-10.59
WENDY'S,2023-06-18,1829755.17,121825.94,15.019421725783523,2192526.95,-16.55
WENDY'S,2023-06-19,2048190.39,150907.75,13.572466556555247,1854252.98,10.46
WENDY'S,2023-06-20,2059704.28,155446.52,13.250243749425849,1993614.59,3.32
WENDY'S,2023-06-21,2180432.25,163204.65,13.360111063011992,2024036.02,7.73
WENDY'S,2023-06-22,2343321.84,171558.14,13.659053659593184,2083580.64,12.47
WENDY'S,2023-06-23,2517080.41,178763.06,14.080539961667697,2236469.92,12.55
WENDY'S,2023-06-24,2202242.53,146976.99,14.98358709074121,2493944.69,-11.7
WENDY'S,2023-06-25,2158066.87,140909.94,15.315220984410328,2189034.66,-1.41
WENDY'S,2023-06-26,2072141.12,153745.6,13.47772632192401,2118714.67,-2.2
WENDY'S,2023-06-27,2122572.79,158968.78,13.352136123835134,2030175.16,4.55
WENDY'S,2023-06-28,2217009.19,164234.25,13.499067277379718,2053867.12,7.94
WENDY'S,2023-06-29,2448371.13,176800.9,13.848182503595853,2164497.39,13.11
WENDY'S,2023-06-30,2616562.84,181167.48,14.442784323102577,2341418.21,11.75
WENDY'S,2023-07-01,2245601.14,146427.94,15.335878794716365,2545599.15,-11.78
WENDY'S,2023-07-02,2082312.85,133385.77,15.611206877615208,2145445.47,-2.94
WENDY'S,2023-07-03,2124033.31,148157.73,14.336297606611549,1934635.01,9.79
WENDY'S,2023-07-04,1733184.24,113604.1,15.25635289571415,1738152.16,-0.29
WENDY'S,2023-07-05,2059312.67,152455.92,13.507593998317676,1941417.58,6.07
WENDY'S,2023-07-06,2282090.17,166151.5,13.73499589230311,2001123.54,14.04
WENDY'S,2023-07-07,2422676.36,171799.38,14.101775920262343,2109258.7,14.86
WENDY'S,2023-07-08,2142133.49,141837.87,15.102690769397483,2365928.22,-9.46
WENDY'S,2023-07-09,2123565.19,137393.96,15.456030163189125,2080355.02,2.08
WENDY'S,2023-07-10,2059398.15,154250.54,13.350994751784985,2045793.58,0.67
WENDY'S,2023-07-11,2073106.08,156986.92,13.205597510926387,1967584.12,5.36
WENDY'S,2023-07-12,2199985.7,165415.91,13.299722499486295,2021524.59,8.83
WENDY'S,2023-07-13,2330031.25,172749.0,13.487957962130027,2075190.03,12.28
WENDY'S,2023-07-14,2513078.4,179287.37,14.017040910355258,2155669.04,16.58
WENDY'S,2023-07-15,2234319.89,148772.27,15.018389448517524,2407677.35,-7.2
WENDY'S,2023-07-16,2135315.45,140157.66,15.235096319387754,2123871.16,0.54
WENDY'S,2023-07-17,2046986.75,154222.31,13.272961285562381,2040404.11,0.32
WENDY'S,2023-07-18,2074967.43,156782.31,13.234703774934813,1948281.04,6.5
WENDY'S,2023-07-19,2218449.74,164958.33,13.448546308634432,2010483.6,10.34
WENDY'S,2023-07-20,2365638.67,172827.89,13.687829377538543,2090723.8,13.15
WENDY'S,2023-07-21,2544215.24,179943.04,14.139003320161759,2148326.2,18.43
WENDY'S,2023-07-22,2237143.53,148506.38,15.064292389323608,2429938.97,-7.93
WENDY'S,2023-07-23,2179896.31,141476.42,15.408195302086382,2100127.12,3.8
WENDY'S,2023-07-24,2056520.7,154743.76,13.289845742406671,2074907.01,-0.89
WENDY'S,2023-07-25,2086477.0,157700.7,13.2306134341826,1977332.32,5.52
WENDY'S,2023-07-26,2203454.07,164496.08,13.395176772601511,1990924.07,10.67
WENDY'S,2023-07-27,2368671.83,174395.98,13.582146962332503,2094253.98,13.1
WENDY'S,2023-07-28,2512803.14,177248.94,14.176689237182464,2187195.73,14.89
WENDY'S,2023-07-29,2216834.36,146912.9,15.089446604076292,2422659.71,-8.5
WENDY'S,2023-07-30,2153204.11,140554.79,15.319322166110453,2137922.03,0.71
WENDY'S,2023-07-31,2101811.81,157186.23,13.371475414862994,2106327.04,-0.21
WENDY'S,2023-08-01,2116287.64,159908.95,13.234328910295515,2016488.03,4.95
WENDY'S,2023-08-02,2187376.59,164969.09,13.259311729245763,1999205.89,9.41
WENDY'S,2023-08-03,2316192.13,171229.03,13.526865917537464,2078916.58,11.41
WENDY'S,2023-08-04,2484286.38,177427.54,14.00169545269015,2162325.38,14.89
WENDY'S,2023-08-05,2135234.22,143503.0,14.879369908643026,2417938.97,-11.69
WENDY'S,2023-08-06,2093987.73,137298.38,15.251365165415644,2128139.98,-1.6
WENDY'S,2023-08-07,2009136.48,151125.3,13.294507802465901,2030010.38,-1.03
WENDY'S,2023-08-08,2062641.18,156717.35,13.16153686876405,1974800.05,4.45
WENDY'S,2023-08-09,2113416.53,160206.37,13.191838314543922,1963317.45,7.65
WENDY'S,2023-08-10,2254223.01,167050.26,13.494280164544488,2050579.54,9.93
WENDY'S,2023-08-11,2463693.22,177699.87,13.864350153998426,2157208.25,14.21
WENDY'S,2023-08-12,2155854.72,145378.18,14.829286760915567,2401529.43,-10.23
WENDY'S,2023-08-13,2109509.5,138458.0,15.23573574658019,2086014.23,1.13
WENDY'S,2023-08-14,1984896.27,151584.22,13.09434629805134,2039918.51,-2.7
WENDY'S,2023-08-15,2020060.95,154084.4,13.110093883611839,1946368.73,3.79
WENDY'S,2023-08-16,2116869.03,160137.18,13.219097713597803,1954668.2,8.3
WENDY'S,2023-08-17,2259278.0,169039.6,13.365377106902761,2020854.16,11.8
WENDY'S,2023-08-18,2447168.47,176820.32,13.83985997763153,2123736.14,15.23
WENDY'S,2023-08-19,2133717.45,144346.0,14.781964515816165,2374910.6,-10.16
WENDY'S,2023-08-20,2019582.42,134244.15,15.044100022235606,2054196.25,-1.69
WENDY'S,2023-08-21,1908306.35,147962.79,12.897204425518064,1932781.63,-1.27
WENDY'S,2023-08-22,2004826.74,155411.34,12.900131612017502,1835483.43,9.23
WENDY'S,2023-08-23,2098828.84,161388.51,13.004821966569985,1880905.18,11.59
WENDY'S,2023-08-24,2252026.02,170223.17,13.229844209809979,1950704.06,15.45
WENDY'S,2023-08-25,2446630.3,179405.83,13.637406878026205,2085400.42,17.32
WENDY'S,2023-08-26,2202657.41,148479.86,14.834721759570627,2307292.07,-4.53
WENDY'S,2023-08-27,2082202.28,138776.56,15.003991163925667,2039238.15,2.11
